Lat,Long,Species,Present,Total
52.26,-0.9596,Tree Bumblebee,0,0
52.26,-0.6388,Garden Bumblebee,0,0
52.26,-0.6388,Honeybee,0,0
52.26,-0.6388,Indet. Bee,0,0
52.26,-0.6388,Tree Bumblebee,0,0
52.26,-0.6388,White/Buff-tailed Bumblebee workers,0,0
52.27,-2.375,Buff-tailed Bumblebee,0,0
52.27,-2.375,Early Bumblebee,0,0
52.27,-2.375,Honeybee,0,0
52.27,-2.375,Indet. Bee,0,0
52.27,-2.375,Red-tailed Bumblebee,0,0
52.27,-2.375,Tree Bumblebee,0,0
52.27,-2.375,White/Buff-tailed Bumblebee workers,0,0
52.27,-1.569,a white-tailed bumblebee,0,0
52.27,-1.569,Buff-tailed Bumblebee,0,0
52.27,-1.569,Early Bumblebee,0,0
52.27,-1.569,Garden Bumblebee,0,0
52.27,-1.569,Indet. Bee,0,0
52.27,-1.569,Red-tailed Bumblebee,0,0
52.27,-1.569,Tree Bumblebee,0,0
52.27,-1.569,White/Buff-tailed Bumblebee workers,0,0
52.28,-1.666,Honeybee,0,0
52.28,-1.666,White/Buff-tailed Bumblebee workers,0,0
52.28,-1.409,Buff-tailed Bumblebee,0,0
52.28,-1.409,Common Carder,0,0
52.28,-1.409,Early Bumblebee,0,0
52.28,-1.409,Indet. Bee,0,0
52.28,-1.409,White/Buff-tailed Bumblebee workers,0,0
52.28,-1.178,Buff-tailed Bumblebee,0,0
52.28,-1.178,Early Bumblebee,0,0
52.28,-1.178,Garden Bumblebee,0,0
52.28,-1.178,Honeybee,0,0
52.28,-1.178,Indet. Bee,0,0
52.28,-1.178,Red-tailed Bumblebee,0,0
52.28,-1.178,Tree Bumblebee,0,0
52.28,-1.178,White/Buff-tailed Bumblebee workers,0,0
52.29,-1.46,a white-tailed bumblebee,0,0
52.29,-1.46,Common Carder,0,0
52.29,-1.46,Early Bumblebee,0,0
52.29,-1.46,Garden Bumblebee,0,0
52.29,-1.46,Red-tailed Bumblebee,0,0
52.29,-1.46,Tree Bumblebee,0,0
52.3,-2.625,a white-tailed bumblebee,0,0
52.3,-2.625,Common Carder,0,0
52.3,-2.625,Early Bumblebee,0,0
52.3,-2.625,Garden Bumblebee,0,0
52.3,-2.625,Honeybee,0,0
52.3,-2.625,Indet. Bee,0,0
52.3,-2.625,Red-tailed Bumblebee,0,0
52.3,-2.625,Tree Bumblebee,0,0
52.3,-2.625,White/Buff-tailed Bumblebee workers,0,0
52.3,0.0166,a white-tailed bumblebee,0,0
52.3,0.0166,Early Bumblebee,0,0
52.3,0.0166,Tree Bumblebee,0,0
52.31,-1.377,a white-tailed bumblebee,0,0
52.31,-1.377,Buff-tailed Bumblebee,0,0
52.31,-1.377,Common Carder,0,0
52.31,-1.377,Garden Bumblebee,0,0
52.31,-1.377,Red-tailed Bumblebee,0,0
52.31,-1.377,Tree Bumblebee,0,0
52.31,-1.377,White/Buff-tailed Bumblebee workers,0,0
52.32,-3.067,a white-tailed bumblebee,0,0
52.32,-3.067,Garden Bumblebee,0,0
52.32,-3.067,Honeybee,0,0
52.32,-3.067,Indet. Bee,0,0
52.32,-2.747,Buff-tailed Bumblebee,0,0
52.32,-2.747,Common Carder,0,0
52.32,-2.747,Honeybee,0,0
52.32,-2.747,Indet. Bee,0,0
52.32,-2.747,Tree Bumblebee,0,0
52.32,-2.747,White/Buff-tailed Bumblebee workers,0,0
52.32,-0.02937,Early Bumblebee,0,0
52.32,-0.02937,Honeybee,0,0
52.32,-0.02937,Indet. Bee,0,0
52.32,-0.02937,White/Buff-tailed Bumblebee workers,0,0
52.34,0.9181,a white-tailed bumblebee,0,0
52.34,0.9181,Early Bumblebee,0,0
52.34,0.9181,Garden Bumblebee,0,0
52.34,0.9181,Honeybee,0,0
52.34,0.9181,Indet. Bee,0,0
52.34,0.9181,Red-tailed Bumblebee,0,0
52.34,0.9181,White/Buff-tailed Bumblebee workers,0,0
52.34,1.503,White/Buff-tailed Bumblebee workers,0,0
52.35,-3.053,Garden Bumblebee,0,0
52.35,-3.053,Honeybee,0,0
52.35,0.1362,Common Carder,0,0
52.35,0.1362,Early Bumblebee,0,0
52.35,0.1362,Garden Bumblebee,0,0
52.35,0.1362,Honeybee,0,0
52.35,0.1362,Indet. Bee,0,0
52.35,0.1362,Red-tailed Bumblebee,0,0
52.35,0.1362,Tree Bumblebee,0,0
52.35,0.1362,White/Buff-tailed Bumblebee workers,0,0
52.36,-1.314,Garden Bumblebee,0,0
52.36,-1.314,Indet. Bee,0,0
52.36,-1.314,White/Buff-tailed Bumblebee workers,0,0
52.37,-2.311,Early Bumblebee,0,0
52.37,-2.311,Indet. Bee,0,0
52.37,-2.311,White/Buff-tailed Bumblebee workers,0,0
52.38,-3.863,Red-tailed Bumblebee,0,0
52.38,-3.863,White/Buff-tailed Bumblebee workers,0,0
52.39,0.2427,Common Carder,0,0
52.39,0.2427,Early Bumblebee,0,0
52.39,0.2427,Garden Bumblebee,0,0
52.39,0.2427,Honeybee,0,0
52.39,0.2427,Indet. Bee,0,0
52.39,0.2427,Tree Bumblebee,0,0
52.39,0.2427,White/Buff-tailed Bumblebee workers,0,0
52.4,-4.084,a white-tailed bumblebee,0,0
52.4,-4.084,Buff-tailed Bumblebee,0,0
52.4,-4.084,Common Carder,0,0
52.4,-4.084,Early Bumblebee,0,0
52.4,-4.084,Garden Bumblebee,0,0
52.4,-4.084,Honeybee,0,0
52.4,-4.084,Indet. Bee,0,0
52.4,-4.084,Tree Bumblebee,0,0
52.4,-4.084,White/Buff-tailed Bumblebee workers,0,0
52.4,-4.083,Early Bumblebee,0,0
52.4,-4.083,Garden Bumblebee,0,0
52.4,-4.083,Honeybee,0,0
52.4,-4.083,Tree Bumblebee,0,0
52.4,-2.847,a white-tailed bumblebee,0,0
52.4,-2.847,Buff-tailed Bumblebee,0,0
52.4,-2.847,Common Carder,0,0
52.4,-2.847,Early Bumblebee,0,0
52.4,-2.847,Garden Bumblebee,0,0
52.4,-2.847,Red-tailed Bumblebee,0,0
52.4,-2.847,Tree Bumblebee,0,0
52.4,-1.728,a white-tailed bumblebee,0,0
52.4,-1.728,Buff-tailed Bumblebee,0,0
52.4,-1.728,Common Carder,0,0
52.4,-1.728,Early Bumblebee,0,0
52.4,-1.728,Garden Bumblebee,0,0
52.4,-1.728,Honeybee,0,0
52.4,-1.728,Red-tailed Bumblebee,0,0
52.4,-1.728,Tree Bumblebee,0,0
52.4,-1.728,White/Buff-tailed Bumblebee workers,0,0
52.41,-2.884,a white-tailed bumblebee,0,0
52.41,-2.884,Early Bumblebee,0,0
52.41,-2.884,Garden Bumblebee,0,0
52.41,-2.884,Red-tailed Bumblebee,0,0
52.41,-2.884,Tree Bumblebee,0,0
52.44,-1.79,a white-tailed bumblebee,0,0
52.44,-1.79,Buff-tailed Bumblebee,0,0
52.44,-1.79,Common Carder,0,0
52.44,-1.79,Early Bumblebee,0,0
52.44,-1.79,Garden Bumblebee,0,0
52.44,-1.79,Honeybee,0,0
52.44,-1.79,Indet. Bee,0,0
52.44,-1.79,Red-tailed Bumblebee,0,0
52.44,-1.79,Tree Bumblebee,0,0
52.49,-2.1,Common Carder,0,0
52.49,-2.1,Early Bumblebee,0,0
52.49,-2.1,Honeybee,0,0
52.49,-2.1,Indet. Bee,0,0
52.49,-2.1,White/Buff-tailed Bumblebee workers,0,0
52.49,-1.242,a white-tailed bumblebee,0,0
52.49,-1.242,Honeybee,0,0
52.49,-1.242,Indet. Bee,0,0
52.49,-1.242,Tree Bumblebee,0,0
52.49,-1.242,White/Buff-tailed Bumblebee workers,0,0
52.49,1.757,a white-tailed bumblebee,0,0
52.49,1.757,Common Carder,0,0
52.49,1.757,Early Bumblebee,0,0
52.49,1.757,Garden Bumblebee,0,0
52.49,1.757,Honeybee,0,0
52.49,1.757,Indet. Bee,0,0
52.49,1.757,Red-tailed Bumblebee,0,0
52.49,1.757,Tree Bumblebee,0,0
52.49,1.757,White/Buff-tailed Bumblebee workers,0,0
52.51,-2.24,Honeybee,0,0
52.51,-2.24,White/Buff-tailed Bumblebee workers,0,0
52.52,0.2731,Early Bumblebee,0,0
52.52,0.2731,Honeybee,0,0
52.52,0.2731,Indet. Bee,0,0
52.52,0.2731,White/Buff-tailed Bumblebee workers,0,0
52.53,-1.951,Honeybee,0,0
52.53,-1.951,Indet. Bee,0,0
52.53,1.32,Honeybee,0,0
52.55,-2.836,Honeybee,0,0
52.55,-2.836,Tree Bumblebee,0,0
52.56,-0.3167,a white-tailed bumblebee,0,0
52.56,-0.3167,Buff-tailed Bumblebee,0,0
52.56,-0.3167,Common Carder,0,0
52.56,-0.3167,Early Bumblebee,0,0
52.56,-0.3167,Garden Bumblebee,0,0
52.56,-0.3167,Indet. Bee,0,0
52.56,-0.3167,Red-tailed Bumblebee,0,0
52.56,-0.3167,Tree Bumblebee,0,0
52.56,-0.3167,White/Buff-tailed Bumblebee workers,0,0
52.56,-0.3079,White/Buff-tailed Bumblebee workers,0,0
52.58,-1.709,a white-tailed bumblebee,0,0
52.58,0.993,a white-tailed bumblebee,0,0
52.58,0.993,Early Bumblebee,0,0
52.58,0.993,Garden Bumblebee,0,0
52.58,0.993,White/Buff-tailed Bumblebee workers,0,0
52.59,-2.168,a white-tailed bumblebee,0,0
52.59,-2.168,Buff-tailed Bumblebee,0,0
52.59,-2.168,Common Carder,0,0
52.59,-2.168,Garden Bumblebee,0,0
52.59,-2.168,Honeybee,0,0
52.59,-2.168,Indet. Bee,0,0
52.59,-2.168,Red-tailed Bumblebee,0,0
52.59,-2.168,Tree Bumblebee,0,0
52.59,-2.168,White/Buff-tailed Bumblebee workers,0,0
52.59,-1.088,Garden Bumblebee,0,0
52.59,-1.088,Honeybee,0,0
52.61,-1.147,Garden Bumblebee,0,0
52.61,-1.147,Honeybee,0,0
52.62,-1.966,Buff-tailed Bumblebee,0,0
52.62,-1.966,Common Carder,0,0
52.62,-1.966,Early Bumblebee,0,0
52.62,-1.966,Garden Bumblebee,0,0
52.62,-1.966,Honeybee,0,0
52.62,-1.966,Red-tailed Bumblebee,0,0
52.62,-1.966,White/Buff-tailed Bumblebee workers,0,0
52.62,-1.654,Buff-tailed Bumblebee,0,0
52.62,-1.654,Common Carder,0,0
52.62,-1.654,Early Bumblebee,0,0
52.62,-1.654,Garden Bumblebee,0,0
52.62,-1.654,Honeybee,0,0
52.62,-1.654,Indet. Bee,0,0
52.62,-1.654,Tree Bumblebee,0,0
52.62,-1.654,White/Buff-tailed Bumblebee workers,0,0
52.64,1.31,a white-tailed bumblebee,0,0
52.64,1.31,Buff-tailed Bumblebee,0,0
52.64,1.31,Common Carder,0,0
52.64,1.31,Early Bumblebee,0,0
52.64,1.31,Garden Bumblebee,0,0
52.64,1.31,Honeybee,0,0
52.64,1.31,Indet. Bee,0,0
52.64,1.31,Red-tailed Bumblebee,0,0
52.64,1.31,Tree Bumblebee,0,0
52.64,1.312,Early Bumblebee,0,0
52.64,1.312,Honeybee,0,0
52.64,1.312,Indet. Bee,0,0
52.64,1.312,Tree Bumblebee,0,0
52.64,1.312,White/Buff-tailed Bumblebee workers,0,0
52.67,0.3695,a white-tailed bumblebee,0,0
52.67,0.3695,Buff-tailed Bumblebee,0,0
52.67,0.3695,Common Carder,0,0
52.67,0.3695,Early Bumblebee,0,0
52.67,0.3695,Garden Bumblebee,0,0
52.67,0.3695,Honeybee,0,0
52.67,0.3695,Indet. Bee,0,0
52.67,0.3695,Red-tailed Bumblebee,0,0
52.67,0.3695,Tree Bumblebee,0,0
52.68,-0.5889,Buff-tailed Bumblebee,0,0
52.68,-0.5889,Common Carder,0,0
52.68,-0.5889,Early Bumblebee,0,0
52.68,-0.5889,Garden Bumblebee,0,0
52.68,-0.5889,Honeybee,0,0
52.68,-0.5889,Indet. Bee,0,0
52.68,-0.5889,Red-tailed Bumblebee,0,0
52.68,-0.5889,Tree Bumblebee,0,0
52.68,-0.5889,White/Buff-tailed Bumblebee workers,0,0
52.68,-0.02363,Honeybee,0,0
52.68,-0.02363,Indet. Bee,0,0
52.68,-0.02363,Tree Bumblebee,0,0
52.68,-0.02363,White/Buff-tailed Bumblebee workers,0,0
52.69,-2.007,a white-tailed bumblebee,0,0
52.69,-2.007,Common Carder,0,0
52.69,-2.007,Early Bumblebee,0,0
52.69,-2.007,Garden Bumblebee,0,0
52.69,-2.007,Honeybee,0,0
52.69,-2.007,Indet. Bee,0,0
52.69,-2.007,Red-tailed Bumblebee,0,0
52.69,-2.007,Tree Bumblebee,0,0
52.69,-2.007,White/Buff-tailed Bumblebee workers,0,0
52.7,-2.047,a white-tailed bumblebee,0,0
52.7,-2.047,Honeybee,0,0
52.7,-2.047,Indet. Bee,0,0
52.7,-2.047,Tree Bumblebee,0,0
52.7,-2.047,White/Buff-tailed Bumblebee workers,0,0
52.72,-1.503,a white-tailed bumblebee,0,0
52.72,-1.503,Early Bumblebee,0,0
52.72,-1.503,Garden Bumblebee,0,0
52.72,-1.503,Honeybee,0,0
52.72,-1.503,Red-tailed Bumblebee,0,0
52.72,-1.503,Tree Bumblebee,0,0
52.72,-1.503,White/Buff-tailed Bumblebee workers,0,0
52.72,0.4655,a white-tailed bumblebee,0,0
52.72,0.4655,Buff-tailed Bumblebee,0,0
52.72,0.4655,Common Carder,0,0
52.72,0.4655,Early Bumblebee,0,0
52.72,0.4655,Garden Bumblebee,0,0
52.72,0.4655,Honeybee,0,0
52.72,0.4655,Indet. Bee,0,0
52.72,0.4655,Red-tailed Bumblebee,0,0
52.72,0.4655,White/Buff-tailed Bumblebee workers,0,0
52.73,-2.841,a white-tailed bumblebee,0,0
52.73,-2.841,Indet. Bee,0,0
52.73,-2.841,Tree Bumblebee,0,0
52.76,-0.7596,Honeybee,0,0
52.76,-0.7596,Tree Bumblebee,0,0
52.76,0.3578,White/Buff-tailed Bumblebee workers,0,0
52.77,0.4367,Indet. Bee,0,0
52.78,0.4334,Common Carder,0,0
52.78,0.4334,Early Bumblebee,0,0
52.78,0.4334,Garden Bumblebee,0,0
52.78,0.4334,Honeybee,0,0
52.78,0.4334,Tree Bumblebee,0,0
52.78,0.4334,White/Buff-tailed Bumblebee workers,0,0
52.79,-4.726,a white-tailed bumblebee,0,0
52.79,-4.726,Early Bumblebee,0,0
52.79,-4.726,White/Buff-tailed Bumblebee workers,0,0
52.79,-2.09,Honeybee,0,0
52.83,0.4744,Tree Bumblebee,0,0
52.83,1.215,Honeybee,0,0
52.83,1.215,Indet. Bee,0,0
52.83,1.215,White/Buff-tailed Bumblebee workers,0,0
52.83,1.452,a white-tailed bumblebee,0,0
52.83,1.452,Buff-tailed Bumblebee,0,0
52.83,1.452,Common Carder,0,0
52.83,1.452,Early Bumblebee,0,0
52.83,1.452,Honeybee,0,0
52.83,1.452,Indet. Bee,0,0
52.83,1.452,Red-tailed Bumblebee,0,0
52.83,1.452,Tree Bumblebee,0,0
52.83,1.452,White/Buff-tailed Bumblebee workers,0,0
52.83,1.46,Garden Bumblebee,0,0
52.83,1.46,Honeybee,0,0
52.83,1.46,Indet. Bee,0,0
52.83,1.46,White/Buff-tailed Bumblebee workers,0,0
52.86,-1.557,Early Bumblebee,0,0
52.86,-1.557,Garden Bumblebee,0,0
52.86,-1.557,Honeybee,0,0
52.86,-1.557,Indet. Bee,0,0
52.86,-1.557,Tree Bumblebee,0,0
52.86,-1.557,White/Buff-tailed Bumblebee workers,0,0
52.87,-3.101,Garden Bumblebee,0,0
52.87,-3.101,White/Buff-tailed Bumblebee workers,0,0
52.87,-1.566,Indet. Bee,0,0
52.89,-2.498,Common Carder,0,0
52.89,-2.498,Garden Bumblebee,0,0
52.89,-2.498,Tree Bumblebee,0,0
52.89,-2.498,White/Buff-tailed Bumblebee workers,0,0
52.9,0.5364,Honeybee,0,0
52.9,0.5364,Indet. Bee,0,0
52.9,0.5364,White/Buff-tailed Bumblebee workers,0,0
52.91,-1.221,Garden Bumblebee,0,0
52.91,-0.635,Early Bumblebee,0,0
52.91,-0.635,Garden Bumblebee,0,0
52.91,-0.635,Honeybee,0,0
52.91,-0.635,Indet. Bee,0,0
52.91,-0.635,Tree Bumblebee,0,0
52.91,-0.635,White/Buff-tailed Bumblebee workers,0,0
52.91,-0.6349,Buff-tailed Bumblebee,0,0
52.91,-0.6349,Early Bumblebee,0,0
52.91,-0.6349,Garden Bumblebee,0,0
52.91,-0.6349,Tree Bumblebee,0,0
52.92,-2.779,a white-tailed bumblebee,0,0
52.92,-2.779,Buff-tailed Bumblebee,0,0
52.92,-2.779,Common Carder,0,0
52.92,-2.779,Early Bumblebee,0,0
52.92,-2.779,Garden Bumblebee,0,0
52.92,-2.779,Honeybee,0,0
52.92,-2.779,Red-tailed Bumblebee,0,0
52.92,-2.779,Tree Bumblebee,0,0
52.92,-2.779,White/Buff-tailed Bumblebee workers,0,0
52.93,-3.108,a white-tailed bumblebee,0,0
52.93,-3.108,Common Carder,0,0
52.93,-3.108,Garden Bumblebee,0,0
52.93,-3.108,Honeybee,0,0
52.93,-3.108,Indet. Bee,0,0
52.93,-3.108,Tree Bumblebee,0,0
52.93,-3.108,White/Buff-tailed Bumblebee workers,0,0
52.93,-2.771,a white-tailed bumblebee,0,0
52.93,-2.771,Buff-tailed Bumblebee,0,0
52.93,-2.771,Common Carder,0,0
52.93,-2.771,Early Bumblebee,0,0
52.93,-2.771,Garden Bumblebee,0,0
52.93,-2.771,Honeybee,0,0
52.93,-2.771,Red-tailed Bumblebee,0,0
52.93,-2.771,Tree Bumblebee,0,0
52.93,-2.771,White/Buff-tailed Bumblebee workers,0,0
52.93,-1.191,Garden Bumblebee,0,0
52.93,-1.191,Honeybee,0,0
52.93,-1.191,Indet. Bee,0,0
52.94,-1.443,a white-tailed bumblebee,0,0
52.94,-1.443,Buff-tailed Bumblebee,0,0
52.94,-1.443,Common Carder,0,0
52.94,-1.443,Early Bumblebee,0,0
52.94,-1.443,Garden Bumblebee,0,0
52.94,-1.443,Honeybee,0,0
52.94,-1.443,Red-tailed Bumblebee,0,0
52.94,-1.443,Tree Bumblebee,0,0
52.94,-1.443,White/Buff-tailed Bumblebee workers,0,0
52.94,1.139,Honeybee,0,0
52.94,1.139,Indet. Bee,0,0
52.95,-1.479,Garden Bumblebee,0,0
52.95,-1.479,Honeybee,0,0
52.95,-1.479,Indet. Bee,0,0
52.95,-1.269,Honeybee,0,0
52.95,-1.265,Honeybee,0,0
52.95,-1.265,Indet. Bee,0,0
52.95,-1.265,White/Buff-tailed Bumblebee workers,0,0
52.96,-3.067,a white-tailed bumblebee,0,0
52.96,-3.067,Early Bumblebee,0,0
52.96,-3.067,Garden Bumblebee,0,0
52.96,-3.067,Honeybee,0,0
52.96,-3.067,Indet. Bee,0,0
52.96,-3.067,White/Buff-tailed Bumblebee workers,0,0
52.96,-1.546,a white-tailed bumblebee,0,0
52.96,-1.546,Buff-tailed Bumblebee,0,0
52.96,-1.546,Common Carder,0,0
52.96,-1.546,Early Bumblebee,0,0
52.96,-1.546,Garden Bumblebee,0,0
52.96,-1.546,Red-tailed Bumblebee,0,0
52.96,-1.546,Tree Bumblebee,0,0
52.96,-1.32,Buff-tailed Bumblebee,0,0
52.96,-1.32,Common Carder,0,0
52.96,-1.32,Early Bumblebee,0,0
52.96,-1.32,Garden Bumblebee,0,0
52.96,-1.32,Honeybee,0,0
52.96,-1.32,Indet. Bee,0,0
52.96,-1.32,Red-tailed Bumblebee,0,0
52.96,-1.32,White/Buff-tailed Bumblebee workers,0,0
52.99,-0.9988,Early Bumblebee,0,0
52.99,-0.9988,Honeybee,0,0
52.99,-0.9988,Indet. Bee,0,0
52.99,-0.9988,Tree Bumblebee,0,0
52.99,-0.9988,White/Buff-tailed Bumblebee workers,0,0
53.02,-1.392,a white-tailed bumblebee,0,0
53.02,-1.392,Early Bumblebee,0,0
53.02,-1.392,Garden Bumblebee,0,0
53.02,-1.392,Honeybee,0,0
53.02,-1.392,Indet. Bee,0,0
53.02,-1.392,White/Buff-tailed Bumblebee workers,0,0
53.02,-0.8849,Indet. Bee,0,0
53.02,-0.8849,White/Buff-tailed Bumblebee workers,0,0
53.03,-1.984,a white-tailed bumblebee,0,0
53.03,-1.984,Buff-tailed Bumblebee,0,0
53.03,-1.984,Early Bumblebee,0,0
53.03,-1.984,Garden Bumblebee,0,0
53.03,-1.984,Honeybee,0,0
53.03,-1.984,Indet. Bee,0,0
53.03,-1.984,Red-tailed Bumblebee,0,0
53.03,-1.984,Tree Bumblebee,0,0
53.03,-1.984,White/Buff-tailed Bumblebee workers,0,0
53.05,-1.805,Honeybee,0,0
53.05,-1.805,Indet. Bee,0,0
53.06,-2.981,Buff-tailed Bumblebee,0,0
53.06,-2.981,Common Carder,0,0
53.06,-2.981,Early Bumblebee,0,0
53.06,-2.981,Garden Bumblebee,0,0
53.06,-2.981,Honeybee,0,0
53.06,-2.981,Indet. Bee,0,0
53.06,-2.981,Tree Bumblebee,0,0
53.06,-2.981,White/Buff-tailed Bumblebee workers,0,0
53.06,-2.979,Honeybee,0,0
53.06,-2.979,Indet. Bee,0,0
53.06,-2.979,White/Buff-tailed Bumblebee workers,0,0
53.06,-2.977,Early Bumblebee,0,0
53.06,-2.977,Garden Bumblebee,0,0
53.06,-2.977,Honeybee,0,0
53.06,-2.977,Indet. Bee,0,0
53.06,-2.977,White/Buff-tailed Bumblebee workers,0,0
53.06,-2.915,Early Bumblebee,0,0
53.06,-2.915,Garden Bumblebee,0,0
53.06,-2.915,Honeybee,0,0
53.06,-2.915,Tree Bumblebee,0,0
53.06,-2.915,White/Buff-tailed Bumblebee workers,0,0
53.07,-2.919,a white-tailed bumblebee,0,0
53.07,-2.919,Early Bumblebee,0,0
53.07,-2.919,Garden Bumblebee,0,0
53.07,-2.919,Honeybee,0,0
53.07,-2.919,Tree Bumblebee,0,0
53.07,-2.919,White/Buff-tailed Bumblebee workers,0,0
53.08,-1.988,Early Bumblebee,0,0
53.08,-1.988,Honeybee,0,0
53.08,-1.988,Indet. Bee,0,0
53.08,-1.988,Tree Bumblebee,0,0
53.08,-1.988,White/Buff-tailed Bumblebee workers,0,0
53.09,-2.469,a white-tailed bumblebee,0,0
53.09,-2.469,Buff-tailed Bumblebee,0,0
53.09,-2.469,Common Carder,0,0
53.09,-2.469,Early Bumblebee,0,0
53.09,-2.469,Garden Bumblebee,0,0
53.09,-2.469,Honeybee,0,0
53.09,-2.469,Indet. Bee,0,0
53.09,-2.469,Red-tailed Bumblebee,0,0
53.09,-2.469,Tree Bumblebee,0,0
53.09,-2.158,a white-tailed bumblebee,0,0
53.09,-2.158,Buff-tailed Bumblebee,0,0
53.09,-2.158,Common Carder,0,0
53.09,-2.158,Early Bumblebee,0,0
53.09,-2.158,Garden Bumblebee,0,0
53.09,-2.158,Honeybee,0,0
53.09,-2.158,Red-tailed Bumblebee,0,0
53.09,-2.158,Tree Bumblebee,0,0
53.09,-2.158,White/Buff-tailed Bumblebee workers,0,0
53.1,-3.791,a white-tailed bumblebee,0,0
53.1,-3.791,Buff-tailed Bumblebee,0,0
53.1,-3.791,Common Carder,0,0
53.1,-3.791,Early Bumblebee,0,0
53.1,-3.791,Garden Bumblebee,0,0
53.1,-3.791,Indet. Bee,0,0
53.1,-3.791,Red-tailed Bumblebee,0,0
53.1,-3.791,Tree Bumblebee,0,0
53.1,-3.791,White/Buff-tailed Bumblebee workers,0,0
53.1,-1.574,a white-tailed bumblebee,0,0
53.1,-1.574,Buff-tailed Bumblebee,0,0
53.1,-1.574,Common Carder,0,0
53.1,-1.574,Garden Bumblebee,0,0
53.1,-1.574,Red-tailed Bumblebee,0,0
53.1,-1.574,Tree Bumblebee,0,0
53.1,-1.568,a white-tailed bumblebee,0,0
53.1,-1.568,Common Carder,0,0
53.1,-1.568,Early Bumblebee,0,0
53.1,-1.568,Garden Bumblebee,0,0
53.1,-1.568,Honeybee,0,0
53.1,-1.568,Indet. Bee,0,0
53.1,-1.568,Red-tailed Bumblebee,0,0
53.1,-1.568,Tree Bumblebee,0,0
53.1,-1.568,White/Buff-tailed Bumblebee workers,0,0
53.11,-1.55,Garden Bumblebee,0,0
53.12,-2.768,White/Buff-tailed Bumblebee workers,0,0
53.12,-2.139,a white-tailed bumblebee,0,0
53.12,-2.139,Common Carder,0,0
53.12,-2.139,Early Bumblebee,0,0
53.12,-2.139,Garden Bumblebee,0,0
53.12,-2.139,Honeybee,0,0
53.12,-2.139,Indet. Bee,0,0
53.12,-2.139,Red-tailed Bumblebee,0,0
53.12,-2.139,Tree Bumblebee,0,0
53.12,-2.139,White/Buff-tailed Bumblebee workers,0,0
53.12,-1.353,Honeybee,0,0
53.12,-1.353,Indet. Bee,0,0
53.12,-1.353,White/Buff-tailed Bumblebee workers,0,0
53.13,-1.555,Early Bumblebee,0,0
53.13,-1.555,Garden Bumblebee,0,0
53.13,-1.555,Honeybee,0,0
53.13,-1.555,Indet. Bee,0,0
53.13,-1.555,Tree Bumblebee,0,0
53.13,-1.555,White/Buff-tailed Bumblebee workers,0,0
53.14,-0.9953,Honeybee,0,0
53.16,-1.533,Early Bumblebee,0,0
53.16,-1.533,Honeybee,0,0
53.16,-1.533,Indet. Bee,0,0
53.16,-1.533,Tree Bumblebee,0,0
53.16,-1.327,a white-tailed bumblebee,0,0
53.16,-1.327,Common Carder,0,0
53.16,-1.327,Early Bumblebee,0,0
53.16,-1.327,Garden Bumblebee,0,0
53.16,-1.327,Honeybee,0,0
53.16,-1.327,Indet. Bee,0,0
53.16,-1.327,Tree Bumblebee,0,0
53.16,-1.327,White/Buff-tailed Bumblebee workers,0,0
53.17,-4.208,a white-tailed bumblebee,0,0
53.17,-4.208,Early Bumblebee,0,0
53.17,-4.208,Garden Bumblebee,0,0
53.17,-4.208,Honeybee,0,0
53.17,-4.208,Indet. Bee,0,0
53.17,-4.208,Tree Bumblebee,0,0
53.17,-4.208,White/Buff-tailed Bumblebee workers,0,0
53.17,-2.64,a white-tailed bumblebee,0,0
53.17,-2.64,Buff-tailed Bumblebee,0,0
53.17,-2.64,Honeybee,0,0
53.17,-2.64,Indet. Bee,0,0
53.17,-2.64,Red-tailed Bumblebee,0,0
53.17,-2.64,Tree Bumblebee,0,0
53.17,-2.64,White/Buff-tailed Bumblebee workers,0,0
53.18,-1.259,Honeybee,0,0
53.18,-1.259,White/Buff-tailed Bumblebee workers,0,0
53.19,-2.883,Honeybee,0,0
53.19,-2.88,a white-tailed bumblebee,0,0
53.19,-2.88,Buff-tailed Bumblebee,0,0
53.19,-2.88,Common Carder,0,0
53.19,-2.88,Early Bumblebee,0,0
53.19,-2.88,Garden Bumblebee,0,0
53.19,-2.88,Honeybee,0,0
53.19,-2.88,Indet. Bee,0,0
53.19,-2.88,Red-tailed Bumblebee,0,0
53.19,-2.88,Tree Bumblebee,0,0
53.2,-2.912,Garden Bumblebee,0,0
53.2,-2.912,Honeybee,0,0
53.2,-2.912,Indet. Bee,0,0
53.2,-2.912,White/Buff-tailed Bumblebee workers,0,0
53.2,-2.891,Buff-tailed Bumblebee,0,0
53.2,-2.891,Common Carder,0,0
53.2,-2.891,Early Bumblebee,0,0
53.2,-2.891,Garden Bumblebee,0,0
53.2,-2.891,Tree Bumblebee,0,0
53.2,-2.891,White/Buff-tailed Bumblebee workers,0,0
53.21,-2.958,Buff-tailed Bumblebee,0,0
53.21,-2.958,Garden Bumblebee,0,0
53.21,-2.958,Honeybee,0,0
53.21,-2.958,Indet. Bee,0,0
53.21,-2.958,Tree Bumblebee,0,0
53.21,-2.958,White/Buff-tailed Bumblebee workers,0,0
53.21,-1.741,Honeybee,0,0
53.21,-1.741,White/Buff-tailed Bumblebee workers,0,0
53.21,-0.4397,a white-tailed bumblebee,0,0
53.21,-0.4397,Common Carder,0,0
